ID,name,difficulty_rating,route_type,visitor_usage,avg_rating,area_name,city_name,features,activities,num_reviews,latitude,longitude,length_miles,elevation_gain_ft,steepness_ftmi,difficulty_category,area_category,url
10235913,Mirror Lake via Valley Loop Trail,1,L,4,4.0,Yosemite National Park,Yosemite Valley,"['ada', 'dogs-no', 'forest', 'lake', 'kids', 'paved', 'river', 'strollers', 'views', 'waterfall', 'wildlife']","['hiking', 'walking']",622,37.73889,-119.56914,5.6,334.0,59.642857142857146,moderate,National Park,https://www.alltrails.com/trail/us/california/mirror-lake-via-valley-loop-trail
10032917,Castle Rock Trail,3,O,3,4.5,San Bernardino National Forest,Big Bear Lake,"['dogs', 'forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running']",765,34.2367,-116.96178,2.6,833.0,320.38461538461536,moderate,Forest,https://www.alltrails.com/trail/us/california/castle-rock-trail
10030131,Muir Woods Trail,1,L,4,4.5,Muir Woods National Monument,Mill Valley,"['ada', 'dogs-no', 'forest', 'kids', 'partially-paved', 'river', 'strollers', 'wild-flowers']","['nature-trips', 'walking']",541,37.89175,-122.5703,2.2,144.0,65.45454545454545,easy,National Monument,https://www.alltrails.com/trail/us/california/muir-woods-trail
10026061,Mount Rubidoux Trail,1,L,4,4.5,Mount Rubidoux Park,Riverside,"['rails-trails', 'dogs-leash', 'kids', 'partially-paved', 'views', 'wild-flowers']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'rock-climbing', 'trail-running', 'walking', 'rails-trails']",1026,33.97955,-117.39202,2.7,393.0,145.55555555555554,easy,Park,https://www.alltrails.com/trail/us/california/mount-rubidoux-trail
10000526,Mount Baldy via Devil's Backbone Trail,5,O,2,4.5,Angeles National Forest,Mt Baldy,"['dogs-leash', 'forest', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking']",581,34.26623,-117.62687,12.5,3956.0001,316.480008,very strenuous,Forest,https://www.alltrails.com/trail/us/california/mt-baldy-via-devils-backbone-trail
10259561,Point Lobos Loop Trail,1,L,3,4.5,Point Lobos State Natural Reserve,Carmel-by-the-Sea,"['beach', 'dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",570,36.51602,-121.93846,6.7,741.0,110.59701492537313,moderate,Protected Area,https://www.alltrails.com/trail/us/california/point-lobos-loop-trail
10029552,Seaview and Big Springs Trails Loop,3,L,3,4.5,Tilden Regional Park,Berkeley,"['dogs', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",717,37.9006,-122.24968,4.3,984.0,228.8372093023256,moderate,Regional Park,https://www.alltrails.com/trail/us/california/seaview-and-big-springs-trails-loop
10033182,Palos Verdes Bluffs Trail,3,L,4,4.5,Portuguese Bend Reserve,Rancho Palos Verdes,"['dogs-leash', 'views', 'waterfall']","['birding', 'hiking', 'mountain-biking', 'rock-climbing', 'trail-running', 'walking', 'horseback-riding', 'fly-fishing']",661,33.75762,-118.36733,2.7,557.0,206.29629629629628,moderate,Protected Area,https://www.alltrails.com/trail/us/california/palos-verdes-bluffs-trail
10019997,Homestead to Blue Ridge Loop,5,L,3,4.5,Stebbins Cold Canyon Reserve,Winters,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",772,38.50974,-122.09671,5.1,1456.0,285.4901960784314,moderately strenuous,Protected Area,https://www.alltrails.com/trail/us/california/homestead-to-blue-ridge-loop--2
10234225,Potato Mountain Wilderness Trail,3,O,4,4.5,Herman Garner Biological Preserve,Claremont,"['dogs-leash', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'road-biking', 'trail-running']",946,34.1632,-117.68228,4.4,1148.0,260.9090909090909,moderately strenuous,Protected Area,https://www.alltrails.com/trail/us/california/potato-mountain-wilderness-trail
10027057,Donner Creek Loop Trail,3,L,3,4.5,Mount Diablo State Park,Clayton,"['dogs-no', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",556,37.92208,-121.92704,5.1,1161.0,227.64705882352942,moderately strenuous,State Park,https://www.alltrails.com/trail/us/california/donner-creek-loop-trail
10026962,Tokopah Falls via Tokopah Valley Trail,3,O,2,4.5,Sequoia National Park,Sequoia National Park,"['dogs-no', 'forest', 'kids', 'partially-paved', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",496,36.60485,-118.72401,4.0,639.0,159.75,moderate,National Park,https://www.alltrails.com/trail/us/california/tokopah-valley-trail-to-tokopah-falls
10027470,Cascade Falls Trail,3,O,3,4.5,Lake Tahoe Basin Management Unit,Tahoma,"['dogs-leash', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",539,38.94399,-120.09964,1.4,255.0,182.14285714285717,easy,Unit,https://www.alltrails.com/trail/us/california/cascade-falls
10028848,Lassen Peak,5,O,3,5.0,Lassen Volcanic National Park,Old Station,"['dogs-no', 'forest', 'lake', 'hot-springs', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running', 'cross-country-skiing']",614,40.47458,-121.5057,5.1,1968.0001,385.88237254901964,moderately strenuous,National Park,https://www.alltrails.com/trail/us/california/lassen-peak
10001891,Trail Canyon Falls,3,O,3,4.5,Angeles National Forest,Sunland-Tujunga,"['dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",659,34.30361,-118.25831,4.8,1053.0,219.375,moderately strenuous,Forest,https://www.alltrails.com/trail/us/california/trail-canyon-falls
10111941,Whittemore Gulch and Purisima Creek Loop Trail,5,L,3,4.5,Purisima Creek Redwoods Open Space Preserve,Redwood City,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",562,37.45006,-122.33866,9.3,2109.0001,226.7742043010753,strenuous,Protected Area,https://www.alltrails.com/trail/us/california/whittemore-gulch-and-purisima-creek-loop-trail
10026740,Stonewall Peak Trail,3,O,3,4.5,Cuyamaca Rancho State Park,Julian,"['dogs-no', 'forest', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running']",695,32.95962,-116.57918,3.4,813.0,239.11764705882354,moderate,State Park,https://www.alltrails.com/trail/us/california/stonewall-peak
10112110,Suicide Rock Trail,3,O,3,4.5,Mount San Jacinto State Park,Idyllwild-Pine Cove,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",627,33.75311,-116.72263,6.3,1853.0001,294.127,strenuous,State Park,https://www.alltrails.com/trail/us/california/suicide-rock-trail
10029879,Kwaay Paay Peak Trail,3,O,3,4.5,Mission Trails Regional Park,Santee,"['dogs-leash', 'views', 'wild-flowers']","['birding', 'camping', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking']",799,32.83983,-117.0371,2.3,875.0,380.4347826086957,moderate,Regional Park,https://www.alltrails.com/trail/us/california/kwaay-paay-peak-trail
10239328,South Fortuna Trail and Fortuna Saddle Trail Loop,3,L,3,4.5,Mission Trails Regional Park,San Diego,"['rails-trails', 'dogs-leash', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'rails-trails']",531,32.81799,-117.06033,5.8,1499.0,258.44827586206895,moderately strenuous,Regional Park,https://www.alltrails.com/trail/us/california/south-fortuna-trail-and-fortuna-saddle-trail-loop
10028634,Lake Aloha Trail,5,L,3,4.5,Desolation Wilderness,Echo Lake,"['dogs-leash', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",382,38.83456,-120.04403,12.5,1873.0001,149.840008,very strenuous,Protected Area,https://www.alltrails.com/trail/us/california/lake-aloha-trail
10031466,Mist Falls Trail,3,O,3,5.0,Kings Canyon National Park,Hume,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'horseback-riding']",315,36.79495,-118.58315,8.1,889.0,109.75308641975309,moderately strenuous,National Park,https://www.alltrails.com/trail/us/california/mist-falls
10027349,Ladder Canyon and Painted Canyon Trail,3,L,3,4.5,Mecca Hills Wilderness,Mecca,"['dogs-no', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running']",596,33.61928,-115.9991,4.5,967.0,214.88888888888889,moderate,Protected Area,https://www.alltrails.com/trail/us/california/ladder-canyon-trail
10006090,"Heather Lake, Emerald Lake, and Pear Lake Trail via Watchtower and Pear Lake Trails",5,O,3,5.0,Sequoia National Park,Three Rivers,"['dogs-no', 'forest', 'lake', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'fly-fishing']",315,36.59655,-118.73438,11.8,2913.0001,246.8644152542373,very strenuous,National Park,https://www.alltrails.com/trail/us/california/heather-lake-emerald-lake-and-pear-lake-trail-via-watchtower-and-pear-lake-trails
10239939,Ice House Canyon Trail,5,L,2,4.5,Cucamonga Wilderness,Mt Baldy,"['dogs-leash', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",531,34.25005,-117.6356,7.7,2637.0001,342.4675454545455,very strenuous,Protected Area,https://www.alltrails.com/trail/us/california/ice-house-canyon-trail
10004417,Marion Mountain to San Jacinto,7,O,4,4.5,Mount San Jacinto State Park,Idyllwild-Pine Cove,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running']",587,33.79111,-116.73544,13.1,4520.0001,345.0381755725191,very strenuous,State Park,https://www.alltrails.com/trail/us/california/marion-mountain-to-san-jacinto
10240805,Quicksilver Trail,3,L,3,4.5,Almaden Quicksilver County Park,San Jose,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",657,37.21466,-121.8815,4.9,767.0,156.53061224489795,moderate,County Park,https://www.alltrails.com/trail/us/california/quicksilver-trail
10041341,Shirley Canyon Cascades Trail,5,P,3,4.5,Tahoe National Forest,Olympic Valley,"['dogs', 'forest', 'lake', 'views', 'waterfall']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running']",716,39.1985,-120.24132,3.0,1925.0001,641.6667,moderately strenuous,Forest,https://www.alltrails.com/trail/us/california/shirley-canyon-cascades-trail
10012138,Five Lakes Trail,3,O,3,4.5,Tahoe National Forest,Olympic Valley,"['dogs', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'snowshoeing', 'horseback-riding']",564,39.17915,-120.22992,5.0,1118.0,223.6,moderately strenuous,Forest,https://www.alltrails.com/trail/us/california/five-lakes-creek-trail
10039885,Big Horn Mine Trail,1,O,3,4.5,Sheep Mountain Wilderness,Valyermo,"['cave', 'dogs-leash', 'forest', 'river', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",586,34.37307,-117.75228,3.9,633.0,162.30769230769232,moderate,Protected Area,https://www.alltrails.com/trail/us/california/big-horn-mine-trail
10031888,Barker Dam Nature Trail ,1,O,3,4.5,Joshua Tree National Park,Twentynine Palms,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running', 'walking']",480,34.02511,-116.14173,1.8,65.0,36.11111111111111,easy,National Park,https://www.alltrails.com/trail/us/california/barker-dam-nature-trail-loop
10111778,Mount Baden Powell Trail,7,O,4,5.0,Angeles National Forest,Valyermo,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'rock-climbing', 'snowshoeing']",727,34.37314,-117.75187,8.9,2788.0001,313.2584382022472,very strenuous,Forest,https://www.alltrails.com/trail/us/california/mount-baden-powell
10035698,Echo Lakes Trail,3,O,2,4.5,Desolation Wilderness,South Lake Tahoe,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",409,38.83451,-120.04407,5.3,511.0,96.41509433962264,moderate,Protected Area,https://www.alltrails.com/trail/us/california/echo-lakes-trail
10111918,Pine Knot Trail to Grand View Point,3,O,2,4.5,San Bernardino National Forest,Big Bear Lake,"['dogs-leash', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",508,34.235,-116.92732,6.6,1095.0,165.9090909090909,moderately strenuous,Forest,https://www.alltrails.com/trail/us/california/pine-knot-trail-to-grand-view-point
10023130,Skyline Drive to Beek's Place,3,O,3,4.5,Cleveland National Forest,Corona,"['cave', 'dogs-leash', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['hiking', 'mountain-biking', 'rock-climbing', 'trail-running']",576,33.8412,-117.59819,10.9,2227.0001,204.31193577981654,very strenuous,Forest,https://www.alltrails.com/trail/us/california/skyline-drive
10241599,Hollywood Sign via Canyon Drive,3,O,2,4.5,Griffith Park,Los Angeles,"['ada', 'dogs-leash', 'kids', 'paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'road-biking', 'trail-running', 'walking']",440,34.12478,-118.31367,5.7,1161.0,203.68421052631578,moderately strenuous,Park,https://www.alltrails.com/trail/us/california/hollywood-sign-via-canyon-drive
10235992,General Sherman Tree Trail,1,O,4,4.5,Sequoia National Park,Three Rivers,"['ada', 'dogs-no', 'forest', 'kids', 'paved', 'strollers', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",442,36.58498,-118.74978,0.8,154.0,192.5,easy,National Park,https://www.alltrails.com/trail/us/california/general-sherman-tree-trail
10032093,Los Liones Canyon and East Topanga Fire Road,5,L,3,4.5,Topanga State Park,Pacific Palisades,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",577,34.04711,-118.55996,10.7,2483.0001,232.05608411214956,very strenuous,State Park,https://www.alltrails.com/trail/us/california/los-liones-canyon-and-east-topanga-fire-road
10019996,"Lake Chabot: West Shore, Bass Cove, Columbine, Honker Bay, East Shore Loop",3,L,3,4.5,Lake Chabot Regional Park,San Leandro,"['dogs-leash', 'forest', 'lake', 'kids', 'partially-paved', 'views', 'wildlife']","['fishing', 'hiking', 'mountain-biking', 'paddle-sports', 'trail-running', 'walking', 'horseback-riding', 'canoeing']",574,37.71598,-122.10253,8.4,836.0,99.52380952380952,moderately strenuous,Regional Park,https://www.alltrails.com/trail/us/california/lake-chabot-west-shore-bass-cove-columbine-honker-bay-east-shore-loop
10032925,Eagle Rock via the PCT,3,O,3,4.5,Cleveland National Forest,Warner Springs,"['dogs', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'horseback-riding']",645,33.27296,-116.64414,6.4,849.0,132.65625,moderately strenuous,Forest,https://www.alltrails.com/trail/us/california/pacific-crest-trail-to-eagle-rock
10039783,Granite Lake & Maggie's Peaks,3,O,3,5.0,Lake Tahoe Basin Management Unit,Tahoma,"['dogs-leash', 'lake', 'views']","['hiking', 'rock-climbing', 'trail-running']",419,38.94347,-120.10015,3.6,1761.0001,489.16669444444443,moderately strenuous,Unit,https://www.alltrails.com/trail/us/california/granite-lake-maggies-peaks
10111192,Bassi Falls,1,O,3,4.5,El Dorado National Forest,Pollock Pines,"['dogs', 'forest', 'kids', 'views', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",416,38.88406,-120.35556,4.3,505.0,117.44186046511628,moderate,Forest,https://www.alltrails.com/trail/us/california/bassi-falls
10249959,Murphy Ranch Trail,3,L,3,4.5,Rustic Canyon Park,Pacific Palisades,"['dogs-leash', 'historic-site', 'kids', 'partially-paved', 'views']","['hiking', 'nature-trips', 'walking']",638,34.06091,-118.50397,3.4,633.0,186.1764705882353,moderate,Park,https://www.alltrails.com/trail/us/california/murphy-ranch-trail--2
10235907,Bridalveil Fall Trail,1,O,3,4.5,Yosemite National Park,Yosemite Valley,"['dogs-leash', 'forest', 'kids', 'paved', 'strollers', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",455,37.71658,-119.65118,0.5,82.0,164.0,easy,National Park,https://www.alltrails.com/trail/us/california/bridalveil-fall-trail
10003029,Bonita Falls Trail,3,O,2,4.0,San Bernardino National Forest,San Bernardino,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",560,34.23674,-117.49669,1.5,334.0,222.66666666666666,easy,Forest,https://www.alltrails.com/trail/us/california/bonita-falls-trail
10036304,Pyles Peak Trail,3,O,3,4.5,Mission Trails Regional Park,San Diego,"['dogs-leash', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",560,32.80487,-117.0375,5.3,1778.0001,335.4717169811321,moderately strenuous,Regional Park,https://www.alltrails.com/trail/us/california/pyles-peak-trail
10035740,Crystal Lake Trail,3,O,3,4.5,Inyo National Forest,Mammoth Lakes,"['dogs', 'forest', 'lake', 'kids', 'views']","['fishing', 'hiking', 'nature-trips']",429,37.60318,-119.01119,3.1,833.0,268.7096774193548,moderate,Forest,https://www.alltrails.com/trail/us/california/crystal-lake-trail
10252586,Dipsea Trail,5,O,3,4.5,Muir Woods National Monument,Mill Valley,"['beach', 'dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",387,37.89153,-122.56926,9.7,2545.0001,262.37114432989694,very strenuous,National Monument,https://www.alltrails.com/trail/us/california/dipsea-trail--2
10247638,Annie's Canyon via North Rios Trail,3,L,3,4.5,San Elijo Lagoon Ecological Reserve,Solana Beach,"['dogs-leash', 'kids', 'river', 'views', 'wild-flowers']",['hiking'],685,33.00342,-117.27244,1.8,134.0,74.44444444444444,easy,Protected Area,https://www.alltrails.com/trail/us/california/annies-canyon-via-north-rios-trail
10020794,"PG&E, Upper High Meadow, Wildcat, Roque Valley and Coyote Loop",3,L,3,4.5,Rancho San Antonio County Park,Cupertino,"['dogs-no', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'trail-running', 'walking', 'fly-fishing']",468,37.32949,-122.08587,8.3,1624.0001,195.66266265060239,strenuous,County Park,https://www.alltrails.com/trail/us/california/pge-upper-high-meadow-wildcat-roque-valley-and-coyote-loop
10027129,Feather Falls Loop Trail,3,L,3,4.5,Plumas National Forest,Oroville,"['dogs-leash', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",554,39.61417,-121.26669,8.1,1732.0001,213.82717283950618,strenuous,Forest,https://www.alltrails.com/trail/us/california/feather-falls-loop-trail
